Region,State,District,Year,Quarter,Total_transaction_count,Total_transaction_amount,Latitude,Longitude
Western Region,Rajasthan,Udaipur,2022,Q4,26954261,41938245496.56419,24.578721,73.6862571
Western Region,Rajasthan,Kota,2022,Q4,26571402,37841298987.05792,25.1737019,75.8574194
Western Region,Rajasthan,Sikar,2022,Q4,23710055,48095846111.82442,27.66241555,75.0279971
Western Region,Rajasthan,Nagaur,2022,Q4,20286836,43215070664.43902,27.0237969,74.2037201
Western Region,Rajasthan,Bikaner,2022,Q4,16072144,30210151812.097847,28.0159286,73.3171367
Eastern Region,Sikkim,East Sikkim,2018,Q1,24432,35907388.054869555,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2018,Q1,11355,16098282.748140384,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2018,Q1,4845,7468491.334182342,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2018,Q1,3446,5176776.803176151,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2018,Q2,40432,83823658.19224699,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2018,Q2,16740,27651617.534535274,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2018,Q2,10671,19368446.483524587,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2018,Q2,6735,12849363.319488723,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2018,Q3,59571,133322127.02823457,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2018,Q3,24662,40036375.9623436,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2018,Q3,14121,33797876.56771384,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2018,Q3,10146,27923847.395025603,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2018,Q4,84485,216960325.35148895,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2018,Q4,34495,60113689.048481904,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2018,Q4,19567,51859359.64770544,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2018,Q4,15986,54207984.03057738,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2019,Q1,155482,291845617.9832262,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2019,Q1,47506,76869333.72007152,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2019,Q1,21489,46329216.02416057,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2019,Q1,15810,42949466.65663589,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2019,Q2,297652,538259507.8024242,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2019,Q2,45712,82937894.82004634,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2019,Q2,26024,63325567.84238531,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2019,Q2,18856,54371272.971085116,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2019,Q3,429201,643298304.6767757,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2019,Q3,61142,106415589.26391001,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2019,Q3,33550,66514136.575647816,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2019,Q3,28543,68488417.92409426,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2019,Q4,616761,877636921.1534436,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2019,Q4,73099,121803196.14604723,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2019,Q4,43955,92445262.76900172,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2019,Q4,33255,84624221.58772576,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2020,Q1,360279,729478141.568978,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2020,Q1,82456,138401236.4081525,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2020,Q1,49913,100981561.51060595,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2020,Q1,35470,84615332.45666516,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2020,Q2,304581,653853477.4965272,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2020,Q2,95669,152837659.21956825,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2020,Q2,69860,121265798.69496223,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2020,Q2,47621,126661852.85020877,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2020,Q3,353881,869648385.4220288,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2020,Q3,104888,202497013.7266165,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2020,Q3,79994,165556236.37028116,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2020,Q3,57672,163225093.14147198,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2020,Q4,428732,1129627876.1171594,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2020,Q4,130339,292804584.22659683,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2020,Q4,95163,245657098.12953636,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2020,Q4,80801,251186246.6496318,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2021,Q1,516158,1432658383.1323361,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2021,Q1,127233,310128541.24028677,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2021,Q1,88532,254432217.49525505,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2021,Q1,68266,220448584.97284672,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2021,Q2,635504,1575867390.7924504,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2021,Q2,157530,344012187.23706484,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2021,Q2,102322,248942844.21008107,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2021,Q2,81358,256077157.43570048,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2021,Q3,757493,1937906268.9017417,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2021,Q3,188063,416609481.7028275,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2021,Q3,116665,312940476.1654819,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2021,Q3,98373,321880637.0383413,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2021,Q4,1071092,2791933180.3838186,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2021,Q4,238464,546711693.4617904,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2021,Q4,146397,436365769.1449038,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2021,Q4,128392,421772618.64529496,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2022,Q1,1173942,2887894588.7435055,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2022,Q1,281076,619438912.3531296,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2022,Q1,165446,468296204.3106276,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2022,Q1,123838,391801570.45615834,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2022,Q2,1540255,3736097005.542384,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2022,Q2,391808,756330708.2028979,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2022,Q2,215921,578171483.8935817,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2022,Q2,174097,540506472.6682708,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2022,Q3,1604446,3375012613.0491495,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2022,Q3,406488,760409362.3196087,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2022,Q3,204845,503543689.90772796,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2022,Q3,180979,523914878.614971,27.666667,88.5
Eastern Region,Sikkim,East Sikkim,2022,Q4,2227237,4615052808.218626,27.2799097,88.67466492
Eastern Region,Sikkim,South Sikkim,2022,Q4,410951,731151545.284701,27.333333,88.416667
Eastern Region,Sikkim,West Sikkim,2022,Q4,222875,569473212.1510196,27.41851735,88.18083383
Eastern Region,Sikkim,North Sikkim,2022,Q4,197276,542707823.7654651,27.666667,88.5
Southern Region,Tamil Nadu,Chennai,2018,Q1,2656230,4281137762.522443,13.0836939,80.270186
Southern Region,Tamil Nadu,Chengalpattu,2018,Q1,569483,1030187164.9716308,12.6840886,79.9836371
Southern Region,Tamil Nadu,Coimbatore,2018,Q1,533919,913824434.6276875,11.0018115,76.9628425
Southern Region,Tamil Nadu,Tiruvallur,2018,Q1,413340,730210413.6566752,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2018,Q1,308279,538409899.0029244,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2018,Q1,239740,423271979.6901944,11.1017815,77.345192
Southern Region,Tamil Nadu,Salem,2018,Q1,219916,375963971.67826045,11.6549142,78.1584923
Southern Region,Tamil Nadu,Krishnagiri,2018,Q1,153618,253907426.24551624,12.5188835,78.2206536
Southern Region,Tamil Nadu,Tiruchirappalli,2018,Q1,149186,262528157.21513474,10.804973,78.6870296
Southern Region,Tamil Nadu,Madurai,2018,Q1,129858,232151304.34595776,9.9261153,78.1140983
Southern Region,Tamil Nadu,Chennai,2018,Q2,3719593,7305357440.752291,13.0836939,80.270186
Southern Region,Tamil Nadu,Coimbatore,2018,Q2,871802,1722112067.157432,11.0018115,76.9628425
Southern Region,Tamil Nadu,Chengalpattu,2018,Q2,829689,1681243536.8538094,12.6840886,79.9836371
Southern Region,Tamil Nadu,Tiruvallur,2018,Q2,615860,1281039198.6235366,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2018,Q2,460276,926687779.5176952,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2018,Q2,391330,829169121.0692806,11.1017815,77.345192
Southern Region,Tamil Nadu,Salem,2018,Q2,333175,709542959.1656411,11.6549142,78.1584923
Southern Region,Tamil Nadu,Tiruchirappalli,2018,Q2,245903,507249777.35516965,10.804973,78.6870296
Southern Region,Tamil Nadu,Krishnagiri,2018,Q2,240421,518922355.15062875,12.5188835,78.2206536
Southern Region,Tamil Nadu,Madurai,2018,Q2,213788,460415565.2125236,9.9261153,78.1140983
Southern Region,Tamil Nadu,Chennai,2018,Q3,5887343,10122319547.137985,13.0836939,80.270186
Southern Region,Tamil Nadu,Coimbatore,2018,Q3,1469560,2559173878.2111635,11.0018115,76.9628425
Southern Region,Tamil Nadu,Chengalpattu,2018,Q3,1337462,2362109205.940035,12.6840886,79.9836371
Southern Region,Tamil Nadu,Tiruvallur,2018,Q3,957503,1926378414.6646476,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2018,Q3,766192,1416878619.3813162,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2018,Q3,583538,1259741718.0399766,11.1017815,77.345192
Southern Region,Tamil Nadu,Salem,2018,Q3,484460,980781000.3982489,11.6549142,78.1584923
Southern Region,Tamil Nadu,Krishnagiri,2018,Q3,421247,853575950.8987744,12.5188835,78.2206536
Southern Region,Tamil Nadu,Tiruchirappalli,2018,Q3,342744,723073924.7012352,10.804973,78.6870296
Southern Region,Tamil Nadu,Madurai,2018,Q3,322515,702347696.9219124,9.9261153,78.1140983
Southern Region,Tamil Nadu,Chennai,2018,Q4,8007699,14632395110.56675,13.0836939,80.270186
Southern Region,Tamil Nadu,Chengalpattu,2018,Q4,1974233,3371036660.9159293,12.6840886,79.9836371
Southern Region,Tamil Nadu,Coimbatore,2018,Q4,1902305,3656789906.019909,11.0018115,76.9628425
Southern Region,Tamil Nadu,Tiruvallur,2018,Q4,1578958,2979682370.963098,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2018,Q4,1161731,2100098547.5513415,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2018,Q4,811860,1780229997.9785938,11.1017815,77.345192
Southern Region,Tamil Nadu,Salem,2018,Q4,696312,1471377592.2860994,11.6549142,78.1584923
Southern Region,Tamil Nadu,Krishnagiri,2018,Q4,593519,1260396240.123799,12.5188835,78.2206536
Southern Region,Tamil Nadu,Tiruchirappalli,2018,Q4,521026,1117403132.5568237,10.804973,78.6870296
Southern Region,Tamil Nadu,Madurai,2018,Q4,474612,1067216902.8803706,9.9261153,78.1140983
Southern Region,Tamil Nadu,Chennai,2019,Q1,11642449,18810971714.51368,13.0836939,80.270186
Southern Region,Tamil Nadu,Chengalpattu,2019,Q1,3285713,4918695631.396448,12.6840886,79.9836371
Southern Region,Tamil Nadu,Coimbatore,2019,Q1,2709665,5072064993.630945,11.0018115,76.9628425
Southern Region,Tamil Nadu,Tiruvallur,2019,Q1,2305713,3957616692.241628,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2019,Q1,1732340,2735468905.1703753,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2019,Q1,1078231,2186722074.262658,11.1017815,77.345192
Southern Region,Tamil Nadu,Salem,2019,Q1,949562,1916555034.6953974,11.6549142,78.1584923
Southern Region,Tamil Nadu,Krishnagiri,2019,Q1,848874,1549327562.4754324,12.5188835,78.2206536
Southern Region,Tamil Nadu,Tiruchirappalli,2019,Q1,739515,1460934059.6618776,10.804973,78.6870296
Southern Region,Tamil Nadu,Madurai,2019,Q1,662080,1386372054.5139372,9.9261153,78.1140983
Southern Region,Tamil Nadu,Chennai,2019,Q2,10577435,20366477248.325935,13.0836939,80.270186
Southern Region,Tamil Nadu,Chengalpattu,2019,Q2,3719692,5655296088.730306,12.6840886,79.9836371
Southern Region,Tamil Nadu,Coimbatore,2019,Q2,3191687,7063644440.487608,11.0018115,76.9628425
Southern Region,Tamil Nadu,Tiruvallur,2019,Q2,2486358,4674408137.818318,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2019,Q2,1656532,2936409443.5988774,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2019,Q2,1179119,2631888252.799778,11.1017815,77.345192
Southern Region,Tamil Nadu,Salem,2019,Q2,1018100,2340941775.7458673,11.6549142,78.1584923
Southern Region,Tamil Nadu,Tiruchirappalli,2019,Q2,776306,1748258486.2944927,10.804973,78.6870296
Southern Region,Tamil Nadu,Madurai,2019,Q2,741073,1703311128.1845107,9.9261153,78.1140983
Southern Region,Tamil Nadu,Krishnagiri,2019,Q2,663016,1504554589.8086202,12.5188835,78.2206536
Southern Region,Tamil Nadu,Chennai,2019,Q3,11333032,23024193806.41262,13.0836939,80.270186
Southern Region,Tamil Nadu,Chengalpattu,2019,Q3,5765425,7255276540.840912,12.6840886,79.9836371
Southern Region,Tamil Nadu,Coimbatore,2019,Q3,4303835,9457627886.22332,11.0018115,76.9628425
Southern Region,Tamil Nadu,Tiruvallur,2019,Q3,3497534,5790229760.583482,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2019,Q3,2374121,3749463855.838708,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2019,Q3,1583318,3459384833.8566313,11.1017815,77.345192
Southern Region,Tamil Nadu,Salem,2019,Q3,1348219,3089948772.2836018,11.6549142,78.1584923
Southern Region,Tamil Nadu,Tiruchirappalli,2019,Q3,1028271,2283457398.7735853,10.804973,78.6870296
Southern Region,Tamil Nadu,Madurai,2019,Q3,1004838,2163231649.618825,9.9261153,78.1140983
Southern Region,Tamil Nadu,Krishnagiri,2019,Q3,906439,1897364248.7738578,12.5188835,78.2206536
Southern Region,Tamil Nadu,Chennai,2019,Q4,16437269,31810645818.308853,13.0836939,80.270186
Southern Region,Tamil Nadu,Chengalpattu,2019,Q4,7809082,9083457170.596087,12.6840886,79.9836371
Southern Region,Tamil Nadu,Coimbatore,2019,Q4,5937176,11949970482.923735,11.0018115,76.9628425
Southern Region,Tamil Nadu,Tiruvallur,2019,Q4,4441180,7308502938.397885,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2019,Q4,3134851,4643283492.789846,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2019,Q4,2020118,4339514037.303126,11.1017815,77.345192
Southern Region,Tamil Nadu,Salem,2019,Q4,1754893,3897469229.2628374,11.6549142,78.1584923
Southern Region,Tamil Nadu,Tiruchirappalli,2019,Q4,1364259,2850823022.8616314,10.804973,78.6870296
Southern Region,Tamil Nadu,Madurai,2019,Q4,1315576,2775348044.296371,9.9261153,78.1140983
Southern Region,Tamil Nadu,Krishnagiri,2019,Q4,1302647,2599923579.484123,12.5188835,78.2206536
Southern Region,Tamil Nadu,Chennai,2020,Q1,21747309,40923609646.495,13.0836939,80.270186
Southern Region,Tamil Nadu,Chengalpattu,2020,Q1,8891884,10378205348.593527,12.6840886,79.9836371
Southern Region,Tamil Nadu,Coimbatore,2020,Q1,6238270,11125605562.452183,11.0018115,76.9628425
Southern Region,Tamil Nadu,Tiruvallur,2020,Q1,5190597,8255497494.992451,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2020,Q1,3618880,5144042351.014135,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2020,Q1,1918620,3829323477.068222,11.1017815,77.345192
Southern Region,Tamil Nadu,Salem,2020,Q1,1816883,3938965855.2653995,11.6549142,78.1584923
Southern Region,Tamil Nadu,Krishnagiri,2020,Q1,1806032,3381602583.567412,12.5188835,78.2206536
Southern Region,Tamil Nadu,Madurai,2020,Q1,1334450,2667507196.7747316,9.9261153,78.1140983
Southern Region,Tamil Nadu,Vellore,2020,Q1,1236004,1793602013.1346076,12.7948109,79.0006411
Southern Region,Tamil Nadu,Chennai,2020,Q2,12611208,29147317644.503105,13.0836939,80.270186
Southern Region,Tamil Nadu,Coimbatore,2020,Q2,4598586,9331489602.732159,11.0018115,76.9628425
Southern Region,Tamil Nadu,Chengalpattu,2020,Q2,3911793,5672393784.752347,12.6840886,79.9836371
Southern Region,Tamil Nadu,Tiruvallur,2020,Q2,3872452,6511946063.874299,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2020,Q2,2203060,3393883768.084098,12.9647163,79.9839686
Southern Region,Tamil Nadu,Salem,2020,Q2,1996687,3860454261.651264,11.6549142,78.1584923
Southern Region,Tamil Nadu,Krishnagiri,2020,Q2,1815882,2926042853.456265,12.5188835,78.2206536
Southern Region,Tamil Nadu,Tiruppur,2020,Q2,1672101,2911511483.8182716,11.1017815,77.345192
Southern Region,Tamil Nadu,Madurai,2020,Q2,1479517,2674909377.665058,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruchirappalli,2020,Q2,1239752,2259353198.2312646,10.804973,78.6870296
Southern Region,Tamil Nadu,Chennai,2020,Q3,17354210,39868873382.45007,13.0836939,80.270186
Southern Region,Tamil Nadu,Coimbatore,2020,Q3,6742559,13861133095.484821,11.0018115,76.9628425
Southern Region,Tamil Nadu,Tiruvallur,2020,Q3,5496010,10295422113.34424,13.1394221,79.9070839
Southern Region,Tamil Nadu,Chengalpattu,2020,Q3,5205491,7909757202.294512,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanchipuram,2020,Q3,3333347,5572087481.284176,12.9647163,79.9839686
Southern Region,Tamil Nadu,Salem,2020,Q3,3016579,6990924402.004694,11.6549142,78.1584923
Southern Region,Tamil Nadu,Krishnagiri,2020,Q3,2701216,4989224721.359926,12.5188835,78.2206536
Southern Region,Tamil Nadu,Tiruppur,2020,Q3,2654998,5542739051.315315,11.1017815,77.345192
Southern Region,Tamil Nadu,Madurai,2020,Q3,2157858,4867134340.423642,9.9261153,78.1140983
Southern Region,Tamil Nadu,Erode,2020,Q3,1662818,3580607368.6476803,11.3692044,77.67662687
Southern Region,Tamil Nadu,Chennai,2020,Q4,24172148,46230345977.314285,13.0836939,80.270186
Southern Region,Tamil Nadu,Coimbatore,2020,Q4,10473572,18723397961.28515,11.0018115,76.9628425
Southern Region,Tamil Nadu,Tiruvallur,2020,Q4,10184454,17303936393.299397,13.1394221,79.9070839
Southern Region,Tamil Nadu,Chengalpattu,2020,Q4,10168033,13669246947.729094,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanchipuram,2020,Q4,6509711,9795433898.261469,12.9647163,79.9839686
Southern Region,Tamil Nadu,Krishnagiri,2020,Q4,5011992,9044884706.251482,12.5188835,78.2206536
Southern Region,Tamil Nadu,Salem,2020,Q4,4407759,9865912487.837538,11.6549142,78.1584923
Southern Region,Tamil Nadu,Tiruppur,2020,Q4,4364806,8662796446.594257,11.1017815,77.345192
Southern Region,Tamil Nadu,Madurai,2020,Q4,3222620,7010358411.213523,9.9261153,78.1140983
Southern Region,Tamil Nadu,Erode,2020,Q4,2534766,5126731992.032161,11.3692044,77.67662687
Southern Region,Tamil Nadu,Chennai,2021,Q1,39623781,67401706552.937416,13.0836939,80.270186
Southern Region,Tamil Nadu,Coimbatore,2021,Q1,13630124,22657497371.80345,11.0018115,76.9628425
Southern Region,Tamil Nadu,Chengalpattu,2021,Q1,11689531,15537387199.626888,12.6840886,79.9836371
Southern Region,Tamil Nadu,Tiruvallur,2021,Q1,11085004,18895161862.27714,13.1394221,79.9070839
Southern Region,Tamil Nadu,Kanchipuram,2021,Q1,7239244,10815729803.34292,12.9647163,79.9839686
Southern Region,Tamil Nadu,Salem,2021,Q1,5675889,12397067358.312304,11.6549142,78.1584923
Southern Region,Tamil Nadu,Krishnagiri,2021,Q1,5202492,9440763059.482832,12.5188835,78.2206536
