Region,State,Pincode,Year,Quarter,Registered_user
Northern Region,Ladakh,194106,2020,Q1,1403
Northern Region,Ladakh,194703,2020,Q1,1207
Northern Region,Ladakh,194104,2020,Q2,11904
Northern Region,Ladakh,194101,2020,Q2,10546
Northern Region,Ladakh,194201,2020,Q2,8273
Northern Region,Ladakh,194107,2020,Q2,3957
Northern Region,Ladakh,194103,2020,Q2,3885
Northern Region,Ladakh,194401,2020,Q2,3519
Northern Region,Ladakh,194102,2020,Q2,2449
Northern Region,Ladakh,194105,2020,Q2,2060
Northern Region,Ladakh,194106,2020,Q2,1518
Northern Region,Ladakh,194703,2020,Q2,1358
Northern Region,Ladakh,194104,2020,Q3,13038
Northern Region,Ladakh,194101,2020,Q3,11446
Northern Region,Ladakh,194201,2020,Q3,8999
Northern Region,Ladakh,194103,2020,Q3,4416
Northern Region,Ladakh,194107,2020,Q3,4322
Northern Region,Ladakh,194401,2020,Q3,3865
Northern Region,Ladakh,194102,2020,Q3,2748
Northern Region,Ladakh,194105,2020,Q3,2360
Northern Region,Ladakh,194106,2020,Q3,1661
Northern Region,Ladakh,194703,2020,Q3,1526
Northern Region,Ladakh,194104,2020,Q4,14355
Northern Region,Ladakh,194101,2020,Q4,12651
Northern Region,Ladakh,194201,2020,Q4,9940
Northern Region,Ladakh,194103,2020,Q4,5069
Northern Region,Ladakh,194107,2020,Q4,4681
Northern Region,Ladakh,194401,2020,Q4,4313
Northern Region,Ladakh,194102,2020,Q4,3028
Northern Region,Ladakh,194105,2020,Q4,2673
Northern Region,Ladakh,194106,2020,Q4,1803
Northern Region,Ladakh,194109,2020,Q4,1697
Northern Region,Ladakh,194104,2021,Q1,15511
Northern Region,Ladakh,194101,2021,Q1,13620
Northern Region,Ladakh,194201,2021,Q1,10674
Northern Region,Ladakh,194103,2021,Q1,5484
Northern Region,Ladakh,194107,2021,Q1,5026
Northern Region,Ladakh,194401,2021,Q1,4631
Northern Region,Ladakh,194102,2021,Q1,3256
Northern Region,Ladakh,194105,2021,Q1,2886
Northern Region,Ladakh,194106,2021,Q1,1933
Northern Region,Ladakh,194109,2021,Q1,1854
Northern Region,Ladakh,194104,2021,Q2,16585
Northern Region,Ladakh,194101,2021,Q2,14606
Northern Region,Ladakh,194201,2021,Q2,11446
Northern Region,Ladakh,194103,2021,Q2,5935
Northern Region,Ladakh,194107,2021,Q2,5397
Northern Region,Ladakh,194401,2021,Q2,4964
Northern Region,Ladakh,194102,2021,Q2,3499
Northern Region,Ladakh,194105,2021,Q2,3111
Northern Region,Ladakh,194106,2021,Q2,2070
Northern Region,Ladakh,194109,2021,Q2,1998
Northern Region,Ladakh,194104,2021,Q3,17813
Northern Region,Ladakh,194101,2021,Q3,15772
Northern Region,Ladakh,194201,2021,Q3,12397
Northern Region,Ladakh,194103,2021,Q3,6415
Northern Region,Ladakh,194107,2021,Q3,5819
Northern Region,Ladakh,194401,2021,Q3,5438
Northern Region,Ladakh,194102,2021,Q3,3811
Northern Region,Ladakh,194105,2021,Q3,3389
Northern Region,Ladakh,194106,2021,Q3,2243
Northern Region,Ladakh,194109,2021,Q3,2193
Northern Region,Ladakh,194104,2021,Q4,19007
Northern Region,Ladakh,194101,2021,Q4,16834
Northern Region,Ladakh,194201,2021,Q4,13309
Northern Region,Ladakh,194103,2021,Q4,6889
Northern Region,Ladakh,194107,2021,Q4,6240
Northern Region,Ladakh,194401,2021,Q4,5862
Northern Region,Ladakh,194102,2021,Q4,4093
Northern Region,Ladakh,194105,2021,Q4,3639
Northern Region,Ladakh,194106,2021,Q4,2420
Northern Region,Ladakh,194109,2021,Q4,2397
Northern Region,Ladakh,194104,2022,Q1,20154
Northern Region,Ladakh,194101,2022,Q1,17877
Northern Region,Ladakh,194201,2022,Q1,14135
Northern Region,Ladakh,194103,2022,Q1,7324
Northern Region,Ladakh,194107,2022,Q1,6632
Northern Region,Ladakh,194401,2022,Q1,6231
Northern Region,Ladakh,194102,2022,Q1,4370
Northern Region,Ladakh,194105,2022,Q1,3888
Northern Region,Ladakh,194106,2022,Q1,2563
Northern Region,Ladakh,194109,2022,Q1,2545
Northern Region,Ladakh,194104,2022,Q2,21222
Northern Region,Ladakh,194101,2022,Q2,18842
Northern Region,Ladakh,194201,2022,Q2,14911
Northern Region,Ladakh,194103,2022,Q2,7729
Northern Region,Ladakh,194107,2022,Q2,7006
Northern Region,Ladakh,194401,2022,Q2,6571
Northern Region,Ladakh,194102,2022,Q2,4602
Northern Region,Ladakh,194105,2022,Q2,4102
Northern Region,Ladakh,194106,2022,Q2,2710
Northern Region,Ladakh,194109,2022,Q2,2681
Northern Region,Ladakh,194104,2022,Q3,22353
Northern Region,Ladakh,194101,2022,Q3,19786
Northern Region,Ladakh,194201,2022,Q3,15631
Northern Region,Ladakh,194103,2022,Q3,8113
Northern Region,Ladakh,194107,2022,Q3,7342
Northern Region,Ladakh,194401,2022,Q3,6856
Northern Region,Ladakh,194102,2022,Q3,4828
Northern Region,Ladakh,194105,2022,Q3,4306
Northern Region,Ladakh,194106,2022,Q3,2840
Northern Region,Ladakh,194109,2022,Q3,2791
Northern Region,Ladakh,194104,2022,Q4,23418
Northern Region,Ladakh,194101,2022,Q4,20668
Northern Region,Ladakh,194201,2022,Q4,16206
Northern Region,Ladakh,194103,2022,Q4,8405
Northern Region,Ladakh,194107,2022,Q4,7641
Northern Region,Ladakh,194401,2022,Q4,7055
Northern Region,Ladakh,194102,2022,Q4,5020
Northern Region,Ladakh,194105,2022,Q4,4454
Northern Region,Ladakh,194106,2022,Q4,2943
Northern Region,Ladakh,194109,2022,Q4,2832
Southern Region,Lakshadweep,682555,2018,Q1,175
Southern Region,Lakshadweep,682557,2018,Q1,85
Southern Region,Lakshadweep,682551,2018,Q1,78
Southern Region,Lakshadweep,682559,2018,Q1,71
Southern Region,Lakshadweep,682552,2018,Q1,44
Southern Region,Lakshadweep,682556,2018,Q1,37
Southern Region,Lakshadweep,682554,2018,Q1,10
Southern Region,Lakshadweep,682558,2018,Q1,1
Southern Region,Lakshadweep,682555,2018,Q2,246
Southern Region,Lakshadweep,682551,2018,Q2,126
Southern Region,Lakshadweep,682557,2018,Q2,94
Southern Region,Lakshadweep,682559,2018,Q2,82
Southern Region,Lakshadweep,682552,2018,Q2,61
Southern Region,Lakshadweep,682556,2018,Q2,56
Southern Region,Lakshadweep,682554,2018,Q2,18
Southern Region,Lakshadweep,682558,2018,Q2,3
Southern Region,Lakshadweep,682555,2018,Q3,338
Southern Region,Lakshadweep,682551,2018,Q3,175
Southern Region,Lakshadweep,682557,2018,Q3,131
Southern Region,Lakshadweep,682559,2018,Q3,93
Southern Region,Lakshadweep,682552,2018,Q3,86
Southern Region,Lakshadweep,682556,2018,Q3,68
Southern Region,Lakshadweep,682554,2018,Q3,22
Southern Region,Lakshadweep,682558,2018,Q3,5
Southern Region,Lakshadweep,682555,2018,Q4,429
Southern Region,Lakshadweep,682551,2018,Q4,241
Southern Region,Lakshadweep,682557,2018,Q4,148
Southern Region,Lakshadweep,682559,2018,Q4,116
Southern Region,Lakshadweep,682552,2018,Q4,110
Southern Region,Lakshadweep,682556,2018,Q4,84
Southern Region,Lakshadweep,682554,2018,Q4,23
Southern Region,Lakshadweep,682558,2018,Q4,5
Southern Region,Lakshadweep,682555,2019,Q1,549
Southern Region,Lakshadweep,682551,2019,Q1,299
Southern Region,Lakshadweep,682557,2019,Q1,166
Southern Region,Lakshadweep,682552,2019,Q1,132
Southern Region,Lakshadweep,682559,2019,Q1,129
Southern Region,Lakshadweep,682556,2019,Q1,107
Southern Region,Lakshadweep,682554,2019,Q1,29
Southern Region,Lakshadweep,682558,2019,Q1,5
Southern Region,Lakshadweep,682555,2019,Q2,685
Southern Region,Lakshadweep,682551,2019,Q2,367
Southern Region,Lakshadweep,682557,2019,Q2,201
Southern Region,Lakshadweep,682552,2019,Q2,158
Southern Region,Lakshadweep,682559,2019,Q2,155
Southern Region,Lakshadweep,682556,2019,Q2,139
Southern Region,Lakshadweep,682554,2019,Q2,35
Southern Region,Lakshadweep,682558,2019,Q2,7
Southern Region,Lakshadweep,682555,2019,Q3,813
Southern Region,Lakshadweep,682551,2019,Q3,469
Southern Region,Lakshadweep,682557,2019,Q3,243
Southern Region,Lakshadweep,682552,2019,Q3,185
Southern Region,Lakshadweep,682559,2019,Q3,176
Southern Region,Lakshadweep,682556,2019,Q3,173
Southern Region,Lakshadweep,682554,2019,Q3,51
Southern Region,Lakshadweep,682558,2019,Q3,7
Southern Region,Lakshadweep,682555,2019,Q4,923
Southern Region,Lakshadweep,682551,2019,Q4,538
Southern Region,Lakshadweep,682557,2019,Q4,279
Southern Region,Lakshadweep,682552,2019,Q4,212
Southern Region,Lakshadweep,682559,2019,Q4,195
Southern Region,Lakshadweep,682556,2019,Q4,193
Southern Region,Lakshadweep,682554,2019,Q4,77
Southern Region,Lakshadweep,682558,2019,Q4,10
Southern Region,Lakshadweep,682555,2020,Q1,1032
Southern Region,Lakshadweep,682551,2020,Q1,633
Southern Region,Lakshadweep,682557,2020,Q1,332
Southern Region,Lakshadweep,682552,2020,Q1,248
Southern Region,Lakshadweep,682556,2020,Q1,227
Southern Region,Lakshadweep,682559,2020,Q1,200
Southern Region,Lakshadweep,682554,2020,Q1,89
Southern Region,Lakshadweep,682558,2020,Q1,11
Southern Region,Lakshadweep,682555,2020,Q2,1178
Southern Region,Lakshadweep,682551,2020,Q2,744
Southern Region,Lakshadweep,682557,2020,Q2,376
Southern Region,Lakshadweep,682552,2020,Q2,274
Southern Region,Lakshadweep,682556,2020,Q2,271
Southern Region,Lakshadweep,682559,2020,Q2,207
Southern Region,Lakshadweep,682554,2020,Q2,121
Southern Region,Lakshadweep,682558,2020,Q2,16
Southern Region,Lakshadweep,682555,2020,Q3,1334
Southern Region,Lakshadweep,682551,2020,Q3,866
Southern Region,Lakshadweep,682557,2020,Q3,429
Southern Region,Lakshadweep,682552,2020,Q3,323
Southern Region,Lakshadweep,682556,2020,Q3,311
Southern Region,Lakshadweep,682559,2020,Q3,220
Southern Region,Lakshadweep,682554,2020,Q3,142
Southern Region,Lakshadweep,682558,2020,Q3,19
Southern Region,Lakshadweep,682555,2020,Q4,1530
Southern Region,Lakshadweep,682551,2020,Q4,981
Southern Region,Lakshadweep,682557,2020,Q4,480
Southern Region,Lakshadweep,682552,2020,Q4,388
Southern Region,Lakshadweep,682556,2020,Q4,354
Southern Region,Lakshadweep,682559,2020,Q4,256
Southern Region,Lakshadweep,682554,2020,Q4,168
Southern Region,Lakshadweep,682558,2020,Q4,22
Southern Region,Lakshadweep,682555,2021,Q1,1664
Southern Region,Lakshadweep,682551,2021,Q1,1083
Southern Region,Lakshadweep,682557,2021,Q1,524
Southern Region,Lakshadweep,682552,2021,Q1,427
Southern Region,Lakshadweep,682556,2021,Q1,396
Southern Region,Lakshadweep,682559,2021,Q1,276
Southern Region,Lakshadweep,682554,2021,Q1,181
Southern Region,Lakshadweep,682558,2021,Q1,26
Southern Region,Lakshadweep,682555,2021,Q2,1780
Southern Region,Lakshadweep,682551,2021,Q2,1154
Southern Region,Lakshadweep,682557,2021,Q2,559
Southern Region,Lakshadweep,682552,2021,Q2,463
Southern Region,Lakshadweep,682556,2021,Q2,424
Southern Region,Lakshadweep,682559,2021,Q2,295
Southern Region,Lakshadweep,682554,2021,Q2,194
Southern Region,Lakshadweep,682558,2021,Q2,27
Southern Region,Lakshadweep,682555,2021,Q3,1914
Southern Region,Lakshadweep,682551,2021,Q3,1237
Southern Region,Lakshadweep,682557,2021,Q3,607
Southern Region,Lakshadweep,682552,2021,Q3,504
Southern Region,Lakshadweep,682556,2021,Q3,461
Southern Region,Lakshadweep,682559,2021,Q3,321
Southern Region,Lakshadweep,682554,2021,Q3,212
Southern Region,Lakshadweep,682558,2021,Q3,31
Southern Region,Lakshadweep,682555,2021,Q4,2037
Southern Region,Lakshadweep,682551,2021,Q4,1321
Southern Region,Lakshadweep,682557,2021,Q4,654
Southern Region,Lakshadweep,682552,2021,Q4,536
Southern Region,Lakshadweep,682556,2021,Q4,486
Southern Region,Lakshadweep,682559,2021,Q4,339
Southern Region,Lakshadweep,682554,2021,Q4,233
Southern Region,Lakshadweep,682558,2021,Q4,32
Southern Region,Lakshadweep,682555,2022,Q1,2165
Southern Region,Lakshadweep,682551,2022,Q1,1400
Southern Region,Lakshadweep,682557,2022,Q1,692
Southern Region,Lakshadweep,682552,2022,Q1,570
Southern Region,Lakshadweep,682556,2022,Q1,519
Southern Region,Lakshadweep,682559,2022,Q1,363
Southern Region,Lakshadweep,682554,2022,Q1,246
Southern Region,Lakshadweep,682558,2022,Q1,35
Southern Region,Lakshadweep,682555,2022,Q2,2279
Southern Region,Lakshadweep,682551,2022,Q2,1473
Southern Region,Lakshadweep,682557,2022,Q2,732
Southern Region,Lakshadweep,682552,2022,Q2,609
Southern Region,Lakshadweep,682556,2022,Q2,558
Southern Region,Lakshadweep,682559,2022,Q2,379
Southern Region,Lakshadweep,682554,2022,Q2,261
Southern Region,Lakshadweep,682558,2022,Q2,36
Southern Region,Lakshadweep,682555,2022,Q3,2391
Southern Region,Lakshadweep,682551,2022,Q3,1555
Southern Region,Lakshadweep,682557,2022,Q3,766
Southern Region,Lakshadweep,682552,2022,Q3,642
Southern Region,Lakshadweep,682556,2022,Q3,592
Southern Region,Lakshadweep,682559,2022,Q3,389
Southern Region,Lakshadweep,682554,2022,Q3,273
Southern Region,Lakshadweep,682558,2022,Q3,37
Southern Region,Lakshadweep,682555,2022,Q4,2520
Southern Region,Lakshadweep,682551,2022,Q4,1627
Southern Region,Lakshadweep,682557,2022,Q4,797
Southern Region,Lakshadweep,682552,2022,Q4,675
Southern Region,Lakshadweep,682556,2022,Q4,609
Southern Region,Lakshadweep,682559,2022,Q4,409
Southern Region,Lakshadweep,682554,2022,Q4,285
Southern Region,Lakshadweep,682558,2022,Q4,39
Central Region,Madhya Pradesh,452001,2018,Q1,42977
Central Region,Madhya Pradesh,452010,2018,Q1,40850
Central Region,Madhya Pradesh,455001,2018,Q1,37899
Central Region,Madhya Pradesh,482002,2018,Q1,37645
Central Region,Madhya Pradesh,462001,2018,Q1,27351
Central Region,Madhya Pradesh,482001,2018,Q1,26665
Central Region,Madhya Pradesh,452016,2018,Q1,25256
Central Region,Madhya Pradesh,457001,2018,Q1,24909
Central Region,Madhya Pradesh,485001,2018,Q1,24806
Central Region,Madhya Pradesh,462022,2018,Q1,24661
Central Region,Madhya Pradesh,452001,2018,Q2,55837
Central Region,Madhya Pradesh,452010,2018,Q2,52677
Central Region,Madhya Pradesh,455001,2018,Q2,50091
Central Region,Madhya Pradesh,482002,2018,Q2,49877
Central Region,Madhya Pradesh,462001,2018,Q2,36311
Central Region,Madhya Pradesh,482001,2018,Q2,35303
Central Region,Madhya Pradesh,457001,2018,Q2,33608
Central Region,Madhya Pradesh,452016,2018,Q2,32883
Central Region,Madhya Pradesh,480001,2018,Q2,32800
Central Region,Madhya Pradesh,485001,2018,Q2,32316
Central Region,Madhya Pradesh,452001,2018,Q3,67243
Central Region,Madhya Pradesh,452010,2018,Q3,63537
Central Region,Madhya Pradesh,455001,2018,Q3,61117
Central Region,Madhya Pradesh,482002,2018,Q3,60999
Central Region,Madhya Pradesh,462001,2018,Q3,43609
Central Region,Madhya Pradesh,482001,2018,Q3,43593
Central Region,Madhya Pradesh,457001,2018,Q3,41975
Central Region,Madhya Pradesh,480001,2018,Q3,40061
Central Region,Madhya Pradesh,452016,2018,Q3,39967
Central Region,Madhya Pradesh,485001,2018,Q3,39351
Central Region,Madhya Pradesh,452001,2018,Q4,81206
Central Region,Madhya Pradesh,482002,2018,Q4,77791
Central Region,Madhya Pradesh,452010,2018,Q4,76811
Central Region,Madhya Pradesh,455001,2018,Q4,73952
Central Region,Madhya Pradesh,462001,2018,Q4,54496
Central Region,Madhya Pradesh,482001,2018,Q4,54390
Central Region,Madhya Pradesh,457001,2018,Q4,51238
Central Region,Madhya Pradesh,480001,2018,Q4,50803
Central Region,Madhya Pradesh,485001,2018,Q4,50329
Central Region,Madhya Pradesh,452016,2018,Q4,48626
Central Region,Madhya Pradesh,452001,2019,Q1,94894
Central Region,Madhya Pradesh,482002,2019,Q1,92148
Central Region,Madhya Pradesh,452010,2019,Q1,89541
Central Region,Madhya Pradesh,455001,2019,Q1,87837
Central Region,Madhya Pradesh,462001,2019,Q1,65450
Central Region,Madhya Pradesh,482001,2019,Q1,64389
Central Region,Madhya Pradesh,457001,2019,Q1,61687
Central Region,Madhya Pradesh,480001,2019,Q1,60744
Central Region,Madhya Pradesh,485001,2019,Q1,59332
Central Region,Madhya Pradesh,452016,2019,Q1,57554
Central Region,Madhya Pradesh,452001,2019,Q2,108587
Central Region,Madhya Pradesh,482002,2019,Q2,104846
Central Region,Madhya Pradesh,452010,2019,Q2,99616
Central Region,Madhya Pradesh,455001,2019,Q2,98265
Central Region,Madhya Pradesh,462001,2019,Q2,75250
Central Region,Madhya Pradesh,482001,2019,Q2,74711
Central Region,Madhya Pradesh,457001,2019,Q2,70728
Central Region,Madhya Pradesh,480001,2019,Q2,69139
Central Region,Madhya Pradesh,485001,2019,Q2,66578
Central Region,Madhya Pradesh,452016,2019,Q2,65634
Central Region,Madhya Pradesh,452001,2019,Q3,122796
Central Region,Madhya Pradesh,482002,2019,Q3,119882
Central Region,Madhya Pradesh,452010,2019,Q3,110196
Central Region,Madhya Pradesh,455001,2019,Q3,109090
Central Region,Madhya Pradesh,462001,2019,Q3,85889
Central Region,Madhya Pradesh,482001,2019,Q3,85035
Central Region,Madhya Pradesh,457001,2019,Q3,80045
Central Region,Madhya Pradesh,480001,2019,Q3,77495
Central Region,Madhya Pradesh,485001,2019,Q3,74626
Central Region,Madhya Pradesh,452016,2019,Q3,73956
Central Region,Madhya Pradesh,452001,2019,Q4,134323
Central Region,Madhya Pradesh,482002,2019,Q4,134193
Central Region,Madhya Pradesh,452010,2019,Q4,120352
Central Region,Madhya Pradesh,455001,2019,Q4,120057
Central Region,Madhya Pradesh,462001,2019,Q4,96155
Central Region,Madhya Pradesh,482001,2019,Q4,93550
Central Region,Madhya Pradesh,457001,2019,Q4,89121
Central Region,Madhya Pradesh,480001,2019,Q4,85991
Central Region,Madhya Pradesh,485001,2019,Q4,82766
Central Region,Madhya Pradesh,452016,2019,Q4,81668
Central Region,Madhya Pradesh,482002,2020,Q1,146207
Central Region,Madhya Pradesh,452001,2020,Q1,144699
Central Region,Madhya Pradesh,455001,2020,Q1,130830
Central Region,Madhya Pradesh,452010,2020,Q1,129645
Central Region,Madhya Pradesh,462001,2020,Q1,106091
Central Region,Madhya Pradesh,482001,2020,Q1,101513
Central Region,Madhya Pradesh,457001,2020,Q1,98886
Central Region,Madhya Pradesh,480001,2020,Q1,94636
Central Region,Madhya Pradesh,485001,2020,Q1,90615
Central Region,Madhya Pradesh,452016,2020,Q1,89460
Central Region,Madhya Pradesh,482002,2020,Q2,158954
Central Region,Madhya Pradesh,452001,2020,Q2,153695
Central Region,Madhya Pradesh,455001,2020,Q2,144023
Central Region,Madhya Pradesh,452010,2020,Q2,139367
Central Region,Madhya Pradesh,462001,2020,Q2,116167
Central Region,Madhya Pradesh,457001,2020,Q2,111581
Central Region,Madhya Pradesh,482001,2020,Q2,110268
Central Region,Madhya Pradesh,480001,2020,Q2,104519
Central Region,Madhya Pradesh,452016,2020,Q2,98532
Central Region,Madhya Pradesh,485001,2020,Q2,98080
Central Region,Madhya Pradesh,482002,2020,Q3,173274
Central Region,Madhya Pradesh,452001,2020,Q3,162767
Central Region,Madhya Pradesh,455001,2020,Q3,155823
Central Region,Madhya Pradesh,452010,2020,Q3,149318
Central Region,Madhya Pradesh,462001,2020,Q3,127166
Central Region,Madhya Pradesh,457001,2020,Q3,122974
Central Region,Madhya Pradesh,482001,2020,Q3,119294
Central Region,Madhya Pradesh,480001,2020,Q3,114237
Central Region,Madhya Pradesh,485001,2020,Q3,107317
Central Region,Madhya Pradesh,452016,2020,Q3,107084
Central Region,Madhya Pradesh,482002,2020,Q4,188460
Central Region,Madhya Pradesh,452001,2020,Q4,173333
Central Region,Madhya Pradesh,455001,2020,Q4,167885
Central Region,Madhya Pradesh,452010,2020,Q4,160146
Central Region,Madhya Pradesh,462001,2020,Q4,138574
Central Region,Madhya Pradesh,457001,2020,Q4,134427
Central Region,Madhya Pradesh,482001,2020,Q4,128730
Central Region,Madhya Pradesh,480001,2020,Q4,124525
Central Region,Madhya Pradesh,474001,2020,Q4,116379
Central Region,Madhya Pradesh,452016,2020,Q4,116281
Central Region,Madhya Pradesh,482002,2021,Q1,202915
